Timestamp,x_error
1609946557.504176,0.11947683284815978
1609946558.784369,-0.47233558851825364
1609946560.046402,-0.34500385760417146
1609946561.303771,-2.563628668649216
1609946562.561541,-10.662624954360506
1609946563.825294,-28.297547561994072
1609946565.089674,-23.12190911884552
1609946566.356728,-28.028138146739757
1609946567.622423,-8.787545033668446
1609946568.88874,0.21400847870661363
1609946570.161703,-1.7449377674650315
1609946571.438306,-5.412586581376313
1609946572.712382,-2.951340593524197
1609946574.014111,1.8982256514275626
1609946575.282158,5.049363022514565
1609946576.56506,-0.6665333296291865
1609946577.832072,-1.8388394674061457
1609946579.10774,-4.377612646224215
1609946580.396032,0.681538994251065
1609946581.675022,-11.377484299266579
1609946582.943078,-4.870157297246963
1609946584.198847,-2.190616031464525
1609946585.455619,-3.0872279081925047
1609946586.713586,-2.0358863016855384
1609946587.966055,-6.673644975276843
1609946589.230208,-5.859862498026693
1609946590.493489,-0.7357389864252688
1609946591.754705,-8.778264517201697
1609946593.018586,-2.684976492743342
1609946594.280671,-5.031555868068339
1609946595.538068,-3.3151210312390273
1609946596.813135,-0.18438330010990356
1609946598.069218,1.4574391584280337
1609946599.36325,-2.3457661635325553
1609946600.622217,0.08870966775231337
1609946601.863305,-4.016686935330917
